method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,training_time,communication_time,evaluation_time,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,stage,source_partial
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.13008083403110504,10.9253891967237,10.9253891967237,8.080469166859984,11.382542988285422,621,100621,200621,687788602,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8332751393318176,0.012371732853353024,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.1327584832906723,11.420621434226632,11.420621434226632,8.379408420994878,11.711849596351385,621,100621,200621,687788602,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8332417607307434,0.012155046686530113,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.16794031858444214,11.922652184963226,11.922652184963226,8.720852179452777,12.04152319766581,621,100621,200621,687788602,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8334375619888306,0.011186828836798668,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.14392724633216858,12.39647813886404,12.39647813886404,9.081192273646593,12.43601686321199,621,100621,200621,687788602,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8336316347122192,0.01005115732550621,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.12666276097297668,12.90710256062448,12.90710256062448,9.416801914572716,12.879025967791677,621,100621,200621,687788602,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8336852192878723,0.00976633932441473,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.12941522896289825,13.434878872707486,13.434878872707486,9.736239990219474,13.292977856472135,621,100621,200621,687788602,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8339093923568726,0.009033769369125366,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.13917578756809235,13.907491808757186,13.907491808757186,10.013657461851835,13.7308508772403,621,100621,200621,687788602,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8338241577148438,0.009023808874189854,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.11453744024038315,14.27596639841795,14.27596639841795,10.318261487409472,14.273726468905807,621,100621,200621,687788602,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8338767290115356,0.009031852707266808,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.16169169545173645,14.622602311894298,14.622602311894298,10.592687048017979,14.819035150110722,621,100621,200621,687788602,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8339588642120361,0.009072668850421906,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.0850120261311531,14.97673686593771,14.97673686593771,10.819034714251757,15.312474116683006,621,100621,200621,687788602,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.833848237991333,0.009177320636808872,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.138355553150177,15.454884864389896,15.454884864389896,11.159415571019053,15.667475176975131,621,100621,200621,687788602,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8337914347648621,0.009328224696218967,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.13976508378982544,15.898918643593788,15.898918643593788,11.399756299331784,16.00846726819873,621,100621,200621,687788602,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.8337541222572327,0.009321996010839939,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.14717303216457367,16.423468939960003,16.423468939960003,11.787107020616531,16.392567325383425,621,100621,200621,687788602,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8338595032691956,0.00891690980643034,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.15369856357574463,17.027520889416337,17.027520889416337,12.243912929669023,16.77592984214425,621,100621,200621,687788602,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8339272737503052,0.008748992346227169,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.1303601711988449,17.61438030190766,17.61438030190766,12.684772372245789,17.16670380346477,621,100621,200621,687788602,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.833801805973053,0.009552347473800182,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.09300275146961212,18.142969749867916,18.142969749867916,13.148177359253168,17.535956161096692,621,100621,200621,687788602,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8336015939712524,0.010312973521649837,0.1,formal,formal/partials/NOG-FO__m8__seed621__cfgc89eb2635c96.json
NOG-FO,NOG-opt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.32736703753471375,0.7943821642547846,0.7943821642547846,0.5688911899924278,0.7169796116650105,622,100622,200622,1514473310,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.08994844555854797,0.24906377494335175,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.38128533959388733,0.9434436596930027,0.9434436596930027,0.6566407382488251,1.0493213571608067,622,100622,200622,1514473310,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.17933475971221924,0.24441388249397278,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.29540932178497314,1.433715969324112,1.433715969324112,1.0706304777413607,2.8369955997914076,622,100622,200622,1514473310,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.27041131258010864,0.23640656471252441,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.2960948944091797,2.22908422537148,2.22908422537148,1.5708218161016703,4.406553087756038,622,100622,200622,1514473310,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.3605427145957947,0.22494202852249146,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.32011571526527405,2.4004385359585285,2.4004385359585285,1.6866148244589567,4.733855186030269,622,100622,200622,1514473310,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.44575929641723633,0.21041062474250793,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,144,144,72,8,y_bar,0.1,0.1,0.1,2,1.0,0.27573370933532715,4.060284499078989,4.060284499078989,3.272905118763447,5.084637429565191,622,100622,200622,1514473310,sfo,1168,1168,146,"[146, 146, 146, 146, 146, 146, 146, 146]",786432,146,146,-0.5206760168075562,0.19406422972679138,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,168,168,84,8,y_bar,0.1,0.1,0.1,2,1.0,0.2740117311477661,4.196704778820276,4.196704778820276,3.3366474993526936,5.457549441605806,622,100622,200622,1514473310,sfo,1360,1360,170,"[170, 170, 170, 170, 170, 170, 170, 170]",917504,170,170,-0.5894342660903931,0.17534014582633972,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,192,192,96,8,y_bar,0.1,0.1,0.1,2,1.0,0.23100750148296356,5.6008961368352175,5.6008961368352175,4.531133256852627,6.229888675734401,622,100622,200622,1514473310,sfo,1552,1552,194,"[194, 194, 194, 194, 194, 194, 194, 194]",1048576,194,194,-0.645755410194397,0.15667107701301575,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,216,216,108,8,y_bar,0.1,0.1,0.1,2,1.0,0.22366194427013397,6.427203144878149,6.427203144878149,5.289988012984395,6.772862723097205,622,100622,200622,1514473310,sfo,1744,1744,218,"[218, 218, 218, 218, 218, 218, 218, 218]",1179648,218,218,-0.6972203850746155,0.13583452999591827,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,240,240,120,8,y_bar,0.1,0.1,0.1,2,1.0,0.19309675693511963,6.650773096829653,6.650773096829653,5.445500992238522,7.426556089892983,622,100622,200622,1514473310,sfo,1936,1936,242,"[242, 242, 242, 242, 242, 242, 242, 242]",1310720,242,242,-0.7379904389381409,0.11553065478801727,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,264,264,132,8,y_bar,0.1,0.1,0.1,2,1.0,0.14812709391117096,6.818260300904512,6.818260300904512,5.560748752206564,8.102267606183887,622,100622,200622,1514473310,sfo,2128,2128,266,"[266, 266, 266, 266, 266, 266, 266, 266]",1441792,266,266,-0.7691643238067627,0.09668715298175812,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.16440986096858978,7.1155622359365225,7.1155622359365225,5.693917382508516,8.677861660718918,622,100622,200622,1514473310,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.7927104830741882,0.07902498543262482,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.16277717053890228,7.513549203053117,7.513549203053117,6.021565994247794,9.185200115665793,622,100622,200622,1514473310,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.8086321353912354,0.06414499133825302,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.10415515303611755,7.804438207298517,7.804438207298517,6.221308119595051,9.817846227437258,622,100622,200622,1514473310,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8188527822494507,0.05240606516599655,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.12689191102981567,8.160215873271227,8.160215873271227,6.385860528796911,10.351480960845947,622,100622,200622,1514473310,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8263700008392334,0.04183202609419823,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.13240225613117218,8.52391017600894,8.52391017600894,6.620486306026578,10.89945798739791,622,100622,200622,1514473310,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.8293197154998779,0.03690113127231598,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.08270816504955292,8.870881147682667,8.870881147682667,6.903751382604241,11.439521146938205,622,100622,200622,1514473310,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8325215578079224,0.030757961794734,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.1067073717713356,9.221322912722826,9.221322912722826,7.184153910726309,11.968164689838886,622,100622,200622,1514473310,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8353642225265503,0.024440836161375046,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.12539787590503693,9.50271219201386,9.50271219201386,7.412387080490589,12.557496011257172,622,100622,200622,1514473310,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8370848298072815,0.019570212811231613,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.10813215374946594,9.898327745497227,9.898327745497227,7.705006901174784,13.095000052824616,622,100622,200622,1514473310,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.838032603263855,0.015733752399683,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.11478188633918762,10.323603162541986,10.323603162541986,7.933811895549297,13.566936099901795,622,100622,200622,1514473310,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.8385613560676575,0.013039863668382168,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.1309087872505188,10.747173460200429,10.747173460200429,8.237401166930795,14.075206819921732,622,100622,200622,1514473310,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8388235569000244,0.011410243809223175,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.09867395460605621,11.141597611829638,11.141597611829638,8.568536827340722,14.595127569511533,622,100622,200622,1514473310,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.8387806415557861,0.011045016348361969,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.11088172346353531,11.515477135777473,11.515477135777473,8.886801697313786,15.12275854870677,622,100622,200622,1514473310,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8388879895210266,0.010439940728247166,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.12526027858257294,11.87792057543993,11.87792057543993,9.108413653448224,15.650075189769268,622,100622,200622,1514473310,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8391274213790894,0.01002234686166048,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.1067795678973198,12.328838238492608,12.328838238492608,9.42058746702969,16.114507030695677,622,100622,200622,1514473310,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8390198945999146,0.010251439176499844,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.14616847038269043,12.772473372519016,12.772473372519016,9.681365445256233,16.56800937280059,622,100622,200622,1514473310,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8390945196151733,0.009533775970339775,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.1363607496023178,13.212484080344439,13.212484080344439,9.98621347732842,17.048210989683867,622,100622,200622,1514473310,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.838983416557312,0.010074159130454063,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.13178390264511108,13.613998986780643,13.613998986780643,10.279224410653114,17.574908640235662,622,100622,200622,1514473310,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8390892744064331,0.009495171718299389,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.11383064091205597,14.054730203002691,14.054730203002691,10.52471835538745,18.02299985103309,622,100622,200622,1514473310,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8391720652580261,0.009890948422253132,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.08562195301055908,14.489103315398097,14.489103315398097,10.77901529893279,18.482148233801126,622,100622,200622,1514473310,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8391009569168091,0.009895260445773602,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.12894384562969208,14.844531558454037,14.844531558454037,11.074689416214824,19.00886773876846,622,100622,200622,1514473310,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.839313268661499,0.008980450220406055,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.1668463498353958,15.112369166687131,15.112369166687131,11.28033646196127,19.53182984702289,622,100622,200622,1514473310,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8392495512962341,0.00956001691520214,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.16419099271297455,15.398940464481711,15.398940464481711,11.41454860381782,20.132170805707574,622,100622,200622,1514473310,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8392539024353027,0.0097583569586277,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.11969587951898575,15.681707844138145,15.681707844138145,11.608179515227675,20.650577494874597,622,100622,200622,1514473310,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8393702507019043,0.009593660943210125,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.11469200253486633,15.877345971763134,15.877345971763134,11.749863231554627,21.204502204433084,622,100622,200622,1514473310,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.8393579721450806,0.009369741193950176,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.12388868629932404,16.11478033848107,16.11478033848107,11.931284913793206,21.719990845769644,622,100622,200622,1514473310,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8393837809562683,0.009745603427290916,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.18931782245635986,16.463822858408093,16.463822858408093,12.18266556225717,22.13035543449223,622,100622,200622,1514473310,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8391655683517456,0.01070945430546999,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.1701967865228653,16.787302749231458,16.787302749231458,12.45164100639522,22.605717327445745,622,100622,200622,1514473310,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8394391536712646,0.009544320404529572,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.15563826262950897,17.08605095371604,17.08605095371604,12.688876055181026,23.10847580805421,622,100622,200622,1514473310,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8396598696708679,0.008953351527452469,0.1,formal,formal/partials/NOG-FO__m8__seed622__cfgc90333538ea5.json
NOG-FO,NOG-opt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.3334735035896301,0.32010567747056484,0.32010567747056484,0.1962957512587309,0.4360452424734831,623,100623,200623,2109322256,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.09153003245592117,0.24791806936264038,0.1,formal,formal/partials/NOG-FO__m8__seed623__cfgcbb14fce624b.json
NOG-FO,NOG-opt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.3289770185947418,0.724379500374198,0.724379500374198,0.535935839638114,0.8902644999325275,623,100623,200623,2109322256,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.1795550137758255,0.24340017139911652,0.1,formal,formal/partials/NOG-FO__m8__seed623__cfgcbb14fce624b.json
NOG-FO,NOG-opt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.34138017892837524,1.0824124589562416,1.0824124589562416,0.7741490956395864,1.397207334637642,623,100623,200623,2109322256,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.26835793256759644,0.23572921752929688,0.1,formal,formal/partials/NOG-FO__m8__seed623__cfgcbb14fce624b.json
NOG-FO,NOG-opt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.3212418556213379,1.463519936427474,1.463519936427474,1.0304486341774464,1.8388823233544827,623,100623,200623,2109322256,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.35626864433288574,0.22478637099266052,0.1,formal,formal/partials/NOG-FO__m8__seed623__cfgcbb14fce624b.json
NOG-FO,NOG-opt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.294766902923584,1.9177844543009996,1.9177844543009996,1.3704376704990864,2.3066478073596954,623,100623,200623,2109322256,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.4385301470756531,0.2110224962234497,0.1,formal,formal/partials/NOG-FO__m8__seed623__cfgcbb14fce624b.json
