method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,first_hit_stat_proxy,censor_depth,censor_work,capped_depth,capped_work
DGFM,8,0.016,True,2384.0,305152.0,0.0158033389598131,7680.0,983040.0,2384.0,305152.0
DGFM,8,0.015,True,2520.0,322560.0,0.0147873759269714,7680.0,983040.0,2520.0,322560.0
DGFM,8,0.014,True,2640.0,337920.0,0.0139566184952855,7680.0,983040.0,2640.0,337920.0
DGFM,8,0.013,True,2664.0,340992.0,0.0128555288538336,7680.0,983040.0,2664.0,340992.0
DGFM,8,0.012,True,3256.0,416768.0,0.0117101809009909,7680.0,983040.0,3256.0,416768.0
DGFM,8,0.0115,True,3344.0,428032.0,0.0113911014050245,7680.0,983040.0,3344.0,428032.0
DGFM,8,0.011,True,4264.0,545792.0,0.0109586725011467,7680.0,983040.0,4264.0,545792.0
DGFM,8,0.01075,True,6264.0,801792.0,0.010737745091319,7680.0,983040.0,6264.0,801792.0
DGFM,8,0.0105,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.01025,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,8,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.2,True,376.0,48128.0,0.1984685957431793,7680.0,983040.0,376.0,48128.0
DGFM,9,0.18,True,456.0,58368.0,0.1794951856136322,7680.0,983040.0,456.0,58368.0
DGFM,9,0.16,True,552.0,70656.0,0.1587315648794174,7680.0,983040.0,552.0,70656.0
DGFM,9,0.14,True,640.0,81920.0,0.1395807564258575,7680.0,983040.0,640.0,81920.0
DGFM,9,0.12,True,752.0,96256.0,0.1190636083483696,7680.0,983040.0,752.0,96256.0
DGFM,9,0.1,True,864.0,110592.0,0.0984755530953407,7680.0,983040.0,864.0,110592.0
DGFM,9,0.09,True,928.0,118784.0,0.0890710949897766,7680.0,983040.0,928.0,118784.0
DGFM,9,0.08,True,1000.0,128000.0,0.0795723348855972,7680.0,983040.0,1000.0,128000.0
DGFM,9,0.07,True,1096.0,140288.0,0.0691396445035934,7680.0,983040.0,1096.0,140288.0
DGFM,9,0.06,True,1176.0,150528.0,0.0593931004405021,7680.0,983040.0,1176.0,150528.0
DGFM,9,0.05,True,1296.0,165888.0,0.0497656166553497,7680.0,983040.0,1296.0,165888.0
DGFM,9,0.04,True,1448.0,185344.0,0.0396847426891326,7680.0,983040.0,1448.0,185344.0
DGFM,9,0.03,True,1656.0,211968.0,0.0298402290791273,7680.0,983040.0,1656.0,211968.0
DGFM,9,0.025,True,1736.0,222208.0,0.0246139857918024,7680.0,983040.0,1736.0,222208.0
DGFM,9,0.02,True,2008.0,257024.0,0.0192789901047945,7680.0,983040.0,2008.0,257024.0
DGFM,9,0.018,True,2176.0,278528.0,0.0176903959363698,7680.0,983040.0,2176.0,278528.0
DGFM,9,0.016,True,2384.0,305152.0,0.0159710254520177,7680.0,983040.0,2384.0,305152.0
DGFM,9,0.015,True,2432.0,311296.0,0.0149705186486244,7680.0,983040.0,2432.0,311296.0
DGFM,9,0.014,True,2528.0,323584.0,0.0139057654887437,7680.0,983040.0,2528.0,323584.0
DGFM,9,0.013,True,2560.0,327680.0,0.0129396375268697,7680.0,983040.0,2560.0,327680.0
DGFM,9,0.012,True,2736.0,350208.0,0.0119618838652968,7680.0,983040.0,2736.0,350208.0
DGFM,9,0.0115,True,3160.0,404480.0,0.0114567866548895,7680.0,983040.0,3160.0,404480.0
DGFM,9,0.011,True,3200.0,409600.0,0.0108908163383603,7680.0,983040.0,3200.0,409600.0
DGFM,9,0.01075,True,3360.0,430080.0,0.0106881503015756,7680.0,983040.0,3360.0,430080.0
DGFM,9,0.0105,True,5696.0,729088.0,0.0103962449356913,7680.0,983040.0,5696.0,729088.0
DGFM,9,0.01025,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,9,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.2,True,352.0,45056.0,0.1997525244951248,7680.0,983040.0,352.0,45056.0
DGFM,10,0.18,True,448.0,57344.0,0.178458884358406,7680.0,983040.0,448.0,57344.0
DGFM,10,0.16,True,528.0,67584.0,0.1586690098047256,7680.0,983040.0,528.0,67584.0
DGFM,10,0.14,True,616.0,78848.0,0.1399137377738952,7680.0,983040.0,616.0,78848.0
DGFM,10,0.12,True,712.0,91136.0,0.1188372150063514,7680.0,983040.0,712.0,91136.0
DGFM,10,0.1,True,824.0,105472.0,0.0989340022206306,7680.0,983040.0,824.0,105472.0
DGFM,10,0.09,True,880.0,112640.0,0.0894025340676307,7680.0,983040.0,880.0,112640.0
DGFM,10,0.08,True,952.0,121856.0,0.0796993672847747,7680.0,983040.0,952.0,121856.0
DGFM,10,0.07,True,1040.0,133120.0,0.0697877630591392,7680.0,983040.0,1040.0,133120.0
DGFM,10,0.06,True,1136.0,145408.0,0.0598314702510833,7680.0,983040.0,1136.0,145408.0
DGFM,10,0.05,True,1264.0,161792.0,0.0495232231914997,7680.0,983040.0,1264.0,161792.0
DGFM,10,0.04,True,1392.0,178176.0,0.039846584200859,7680.0,983040.0,1392.0,178176.0
DGFM,10,0.03,True,1568.0,200704.0,0.0299040339887142,7680.0,983040.0,1568.0,200704.0
DGFM,10,0.025,True,1696.0,217088.0,0.0247130189090967,7680.0,983040.0,1696.0,217088.0
DGFM,10,0.02,True,1856.0,237568.0,0.019727187231183,7680.0,983040.0,1856.0,237568.0
DGFM,10,0.018,True,2000.0,256000.0,0.0177003871649503,7680.0,983040.0,2000.0,256000.0
DGFM,10,0.016,True,2064.0,264192.0,0.0157715827226638,7680.0,983040.0,2064.0,264192.0
DGFM,10,0.015,True,2344.0,300032.0,0.0147688994184136,7680.0,983040.0,2344.0,300032.0
DGFM,10,0.014,True,2544.0,325632.0,0.0139179173856973,7680.0,983040.0,2544.0,325632.0
DGFM,10,0.013,True,2912.0,372736.0,0.0129120908677577,7680.0,983040.0,2912.0,372736.0
DGFM,10,0.012,True,4072.0,521216.0,0.0119552249088883,7680.0,983040.0,4072.0,521216.0
DGFM,10,0.0115,True,4168.0,533504.0,0.0114115038886666,7680.0,983040.0,4168.0,533504.0
DGFM,10,0.011,True,5048.0,646144.0,0.0109108965843915,7680.0,983040.0,5048.0,646144.0
DGFM,10,0.01075,True,5120.0,655360.0,0.0107114678248763,7680.0,983040.0,5120.0,655360.0
DGFM,10,0.0105,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.01025,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,10,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.2,True,384.0,49152.0,0.198901280760765,7680.0,983040.0,384.0,49152.0
DGFM,11,0.18,True,472.0,60416.0,0.1794841885566711,7680.0,983040.0,472.0,60416.0
DGFM,11,0.16,True,560.0,71680.0,0.1585858315229416,7680.0,983040.0,560.0,71680.0
DGFM,11,0.14,True,656.0,83968.0,0.1393504440784454,7680.0,983040.0,656.0,83968.0
DGFM,11,0.12,True,760.0,97280.0,0.1183026507496833,7680.0,983040.0,760.0,97280.0
DGFM,11,0.1,True,864.0,110592.0,0.0994053110480308,7680.0,983040.0,864.0,110592.0
DGFM,11,0.09,True,936.0,119808.0,0.0895379111170768,7680.0,983040.0,936.0,119808.0
DGFM,11,0.08,True,1008.0,129024.0,0.0794479399919509,7680.0,983040.0,1008.0,129024.0
DGFM,11,0.07,True,1088.0,139264.0,0.0695919319987297,7680.0,983040.0,1088.0,139264.0
DGFM,11,0.06,True,1160.0,148480.0,0.0597887635231018,7680.0,983040.0,1160.0,148480.0
DGFM,11,0.05,True,1288.0,164864.0,0.0495888441801071,7680.0,983040.0,1288.0,164864.0
DGFM,11,0.04,True,1472.0,188416.0,0.0399170443415641,7680.0,983040.0,1472.0,188416.0
DGFM,11,0.03,True,1680.0,215040.0,0.0297774318605661,7680.0,983040.0,1680.0,215040.0
DGFM,11,0.025,True,1784.0,228352.0,0.0246876310557127,7680.0,983040.0,1784.0,228352.0
DGFM,11,0.02,True,1904.0,243712.0,0.0195492599159479,7680.0,983040.0,1904.0,243712.0
DGFM,11,0.018,True,1968.0,251904.0,0.0179378446191549,7680.0,983040.0,1968.0,251904.0
DGFM,11,0.016,True,2320.0,296960.0,0.0156161310151219,7680.0,983040.0,2320.0,296960.0
DGFM,11,0.015,True,2384.0,305152.0,0.0149981305003166,7680.0,983040.0,2384.0,305152.0
DGFM,11,0.014,True,2456.0,314368.0,0.0139351096004247,7680.0,983040.0,2456.0,314368.0
DGFM,11,0.013,True,2584.0,330752.0,0.0128929279744625,7680.0,983040.0,2584.0,330752.0
DGFM,11,0.012,True,2688.0,344064.0,0.0119852200150489,7680.0,983040.0,2688.0,344064.0
DGFM,11,0.0115,True,2920.0,373760.0,0.0114651434123516,7680.0,983040.0,2920.0,373760.0
DGFM,11,0.011,True,2984.0,381952.0,0.0109955603256821,7680.0,983040.0,2984.0,381952.0
DGFM,11,0.01075,True,3016.0,386048.0,0.0105698863044381,7680.0,983040.0,3016.0,386048.0
DGFM,11,0.0105,True,3536.0,452608.0,0.010443958453834,7680.0,983040.0,3536.0,452608.0
DGFM,11,0.01025,True,3736.0,478208.0,0.0101136639714241,7680.0,983040.0,3736.0,478208.0
DGFM,11,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,11,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.2,True,360.0,46080.0,0.1985836327075958,7680.0,983040.0,360.0,46080.0
DGFM,12,0.18,True,456.0,58368.0,0.1778749227523803,7680.0,983040.0,456.0,58368.0
DGFM,12,0.16,True,544.0,69632.0,0.1579648852348327,7680.0,983040.0,544.0,69632.0
DGFM,12,0.14,True,640.0,81920.0,0.1383253186941146,7680.0,983040.0,640.0,81920.0
DGFM,12,0.12,True,736.0,94208.0,0.1191942319273948,7680.0,983040.0,736.0,94208.0
DGFM,12,0.1,True,856.0,109568.0,0.099664106965065,7680.0,983040.0,856.0,109568.0
DGFM,12,0.09,True,920.0,117760.0,0.0899339169263839,7680.0,983040.0,920.0,117760.0
DGFM,12,0.08,True,992.0,126976.0,0.0798723399639129,7680.0,983040.0,992.0,126976.0
DGFM,12,0.07,True,1064.0,136192.0,0.0699862688779831,7680.0,983040.0,1064.0,136192.0
DGFM,12,0.06,True,1176.0,150528.0,0.0592553466558456,7680.0,983040.0,1176.0,150528.0
DGFM,12,0.05,True,1304.0,166912.0,0.0494884029030799,7680.0,983040.0,1304.0,166912.0
DGFM,12,0.04,True,1464.0,187392.0,0.0394569560885429,7680.0,983040.0,1464.0,187392.0
DGFM,12,0.03,True,1696.0,217088.0,0.0296870451420545,7680.0,983040.0,1696.0,217088.0
DGFM,12,0.025,True,1832.0,234496.0,0.0246923211961984,7680.0,983040.0,1832.0,234496.0
DGFM,12,0.02,True,1992.0,254976.0,0.0196529179811477,7680.0,983040.0,1992.0,254976.0
DGFM,12,0.018,True,2136.0,273408.0,0.0179701726883649,7680.0,983040.0,2136.0,273408.0
DGFM,12,0.016,True,2272.0,290816.0,0.0157876871526241,7680.0,983040.0,2272.0,290816.0
DGFM,12,0.015,True,2528.0,323584.0,0.0147823886945843,7680.0,983040.0,2528.0,323584.0
DGFM,12,0.014,True,2600.0,332800.0,0.013853688724339,7680.0,983040.0,2600.0,332800.0
DGFM,12,0.013,True,2976.0,380928.0,0.0129745146259665,7680.0,983040.0,2976.0,380928.0
DGFM,12,0.012,True,3632.0,464896.0,0.011941778473556,7680.0,983040.0,3632.0,464896.0
DGFM,12,0.0115,True,3944.0,504832.0,0.0114727402105927,7680.0,983040.0,3944.0,504832.0
DGFM,12,0.011,True,5104.0,653312.0,0.0107879983261227,7680.0,983040.0,5104.0,653312.0
DGFM,12,0.01075,True,5120.0,655360.0,0.0106766186654567,7680.0,983040.0,5120.0,655360.0
DGFM,12,0.0105,True,5192.0,664576.0,0.0104568544775247,7680.0,983040.0,5192.0,664576.0
DGFM,12,0.01025,True,5224.0,668672.0,0.0101950643584132,7680.0,983040.0,5224.0,668672.0
DGFM,12,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,12,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.2,True,368.0,47104.0,0.1991907954216003,7680.0,983040.0,368.0,47104.0
DGFM,13,0.18,True,456.0,58368.0,0.178466796875,7680.0,983040.0,456.0,58368.0
DGFM,13,0.16,True,544.0,69632.0,0.1594523340463638,7680.0,983040.0,544.0,69632.0
DGFM,13,0.14,True,640.0,81920.0,0.1384829133749008,7680.0,983040.0,640.0,81920.0
DGFM,13,0.12,True,744.0,95232.0,0.1194787994027137,7680.0,983040.0,744.0,95232.0
DGFM,13,0.1,True,872.0,111616.0,0.0994108170270919,7680.0,983040.0,872.0,111616.0
DGFM,13,0.09,True,944.0,120832.0,0.0897465348243713,7680.0,983040.0,944.0,120832.0
DGFM,13,0.08,True,1016.0,130048.0,0.0789859369397163,7680.0,983040.0,1016.0,130048.0
DGFM,13,0.07,True,1112.0,142336.0,0.069895751774311,7680.0,983040.0,1112.0,142336.0
DGFM,13,0.06,True,1200.0,153600.0,0.0598449036478996,7680.0,983040.0,1200.0,153600.0
DGFM,13,0.05,True,1328.0,169984.0,0.0487604402005672,7680.0,983040.0,1328.0,169984.0
DGFM,13,0.04,True,1448.0,185344.0,0.0399618558585643,7680.0,983040.0,1448.0,185344.0
DGFM,13,0.03,True,1656.0,211968.0,0.0295419953763484,7680.0,983040.0,1656.0,211968.0
DGFM,13,0.025,True,1768.0,226304.0,0.0249970685690641,7680.0,983040.0,1768.0,226304.0
DGFM,13,0.02,True,2016.0,258048.0,0.0198477953672409,7680.0,983040.0,2016.0,258048.0
DGFM,13,0.018,True,2096.0,268288.0,0.0179913751780986,7680.0,983040.0,2096.0,268288.0
DGFM,13,0.016,True,2240.0,286720.0,0.0158945973962545,7680.0,983040.0,2240.0,286720.0
DGFM,13,0.015,True,2360.0,302080.0,0.014939003624022,7680.0,983040.0,2360.0,302080.0
DGFM,13,0.014,True,2640.0,337920.0,0.0137480581179261,7680.0,983040.0,2640.0,337920.0
DGFM,13,0.013,True,2720.0,348160.0,0.0129666617140173,7680.0,983040.0,2720.0,348160.0
DGFM,13,0.012,True,3200.0,409600.0,0.0118848597630858,7680.0,983040.0,3200.0,409600.0
DGFM,13,0.0115,True,3560.0,455680.0,0.0113497953861951,7680.0,983040.0,3560.0,455680.0
DGFM,13,0.011,True,4248.0,543744.0,0.010931096971035,7680.0,983040.0,4248.0,543744.0
DGFM,13,0.01075,True,4264.0,545792.0,0.0107323601841926,7680.0,983040.0,4264.0,545792.0
DGFM,13,0.0105,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.01025,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,13,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.2,True,376.0,48128.0,0.1991703659296035,7680.0,983040.0,376.0,48128.0
DGFM,14,0.18,True,456.0,58368.0,0.1794149726629257,7680.0,983040.0,456.0,58368.0
DGFM,14,0.16,True,544.0,69632.0,0.1597226560115814,7680.0,983040.0,544.0,69632.0
DGFM,14,0.14,True,648.0,82944.0,0.1394221931695938,7680.0,983040.0,648.0,82944.0
DGFM,14,0.12,True,744.0,95232.0,0.1188921630382537,7680.0,983040.0,744.0,95232.0
DGFM,14,0.1,True,856.0,109568.0,0.0995910763740539,7680.0,983040.0,856.0,109568.0
DGFM,14,0.09,True,920.0,117760.0,0.0888523235917091,7680.0,983040.0,920.0,117760.0
DGFM,14,0.08,True,1000.0,128000.0,0.0793762803077697,7680.0,983040.0,1000.0,128000.0
DGFM,14,0.07,True,1080.0,138240.0,0.0692851543426513,7680.0,983040.0,1080.0,138240.0
DGFM,14,0.06,True,1168.0,149504.0,0.0596428252756595,7680.0,983040.0,1168.0,149504.0
DGFM,14,0.05,True,1280.0,163840.0,0.0498463846743106,7680.0,983040.0,1280.0,163840.0
DGFM,14,0.04,True,1424.0,182272.0,0.0398968420922756,7680.0,983040.0,1424.0,182272.0
DGFM,14,0.03,True,1616.0,206848.0,0.0297179147601127,7680.0,983040.0,1616.0,206848.0
DGFM,14,0.025,True,1800.0,230400.0,0.0244952831417322,7680.0,983040.0,1800.0,230400.0
DGFM,14,0.02,True,2104.0,269312.0,0.0197769217193126,7680.0,983040.0,2104.0,269312.0
DGFM,14,0.018,True,2296.0,293888.0,0.0177138745784759,7680.0,983040.0,2296.0,293888.0
DGFM,14,0.016,True,2392.0,306176.0,0.0159880779683589,7680.0,983040.0,2392.0,306176.0
DGFM,14,0.015,True,2496.0,319488.0,0.0146778104826807,7680.0,983040.0,2496.0,319488.0
DGFM,14,0.014,True,2552.0,326656.0,0.0139637487009167,7680.0,983040.0,2552.0,326656.0
DGFM,14,0.013,True,2744.0,351232.0,0.0128689222037792,7680.0,983040.0,2744.0,351232.0
DGFM,14,0.012,True,3200.0,409600.0,0.0117070209234952,7680.0,983040.0,3200.0,409600.0
DGFM,14,0.0115,True,4304.0,550912.0,0.0113987205550074,7680.0,983040.0,4304.0,550912.0
DGFM,14,0.011,True,6560.0,839680.0,0.0109689766541123,7680.0,983040.0,6560.0,839680.0
DGFM,14,0.01075,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.0105,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.01025,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,14,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.2,True,360.0,46080.0,0.1995491236448288,7680.0,983040.0,360.0,46080.0
DGFM,15,0.18,True,456.0,58368.0,0.1795516610145568,7680.0,983040.0,456.0,58368.0
DGFM,15,0.16,True,552.0,70656.0,0.1586775779724121,7680.0,983040.0,552.0,70656.0
DGFM,15,0.14,True,640.0,81920.0,0.1390253752470016,7680.0,983040.0,640.0,81920.0
DGFM,15,0.12,True,744.0,95232.0,0.1199213936924934,7680.0,983040.0,744.0,95232.0
DGFM,15,0.1,True,864.0,110592.0,0.0993812307715416,7680.0,983040.0,864.0,110592.0
DGFM,15,0.09,True,936.0,119808.0,0.08901197463274,7680.0,983040.0,936.0,119808.0
DGFM,15,0.08,True,1024.0,131072.0,0.0792110562324523,7680.0,983040.0,1024.0,131072.0
DGFM,15,0.07,True,1104.0,141312.0,0.0695080012083053,7680.0,983040.0,1104.0,141312.0
DGFM,15,0.06,True,1208.0,154624.0,0.0593732856214046,7680.0,983040.0,1208.0,154624.0
DGFM,15,0.05,True,1288.0,164864.0,0.0496116057038307,7680.0,983040.0,1288.0,164864.0
DGFM,15,0.04,True,1424.0,182272.0,0.0394481122493743,7680.0,983040.0,1424.0,182272.0
DGFM,15,0.03,True,1624.0,207872.0,0.0299035720527172,7680.0,983040.0,1624.0,207872.0
DGFM,15,0.025,True,1808.0,231424.0,0.0244545396417379,7680.0,983040.0,1808.0,231424.0
DGFM,15,0.02,True,2072.0,265216.0,0.019883394241333,7680.0,983040.0,2072.0,265216.0
DGFM,15,0.018,True,2144.0,274432.0,0.0178052652627229,7680.0,983040.0,2144.0,274432.0
DGFM,15,0.016,True,2232.0,285696.0,0.0157463289797306,7680.0,983040.0,2232.0,285696.0
DGFM,15,0.015,True,2280.0,291840.0,0.0149080250412225,7680.0,983040.0,2280.0,291840.0
DGFM,15,0.014,True,2312.0,295936.0,0.0136773223057389,7680.0,983040.0,2312.0,295936.0
DGFM,15,0.013,True,2416.0,309248.0,0.0129836052656173,7680.0,983040.0,2416.0,309248.0
DGFM,15,0.012,True,3248.0,415744.0,0.0119080916047096,7680.0,983040.0,3248.0,415744.0
DGFM,15,0.0115,True,3504.0,448512.0,0.0114580821245908,7680.0,983040.0,3504.0,448512.0
DGFM,15,0.011,True,5376.0,688128.0,0.0109626911580562,7680.0,983040.0,5376.0,688128.0
DGFM,15,0.01075,True,5472.0,700416.0,0.0106384679675102,7680.0,983040.0,5472.0,700416.0
DGFM,15,0.0105,True,6800.0,870400.0,0.0104881953448057,7680.0,983040.0,6800.0,870400.0
DGFM,15,0.01025,True,6912.0,884736.0,0.0101586719974875,7680.0,983040.0,6912.0,884736.0
DGFM,15,0.01,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.0095,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.009,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.008,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.007,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.006,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.005,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.004,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.003,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,15,0.002,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,16,0.2,True,368.0,47104.0,0.1999217569828033,7680.0,983040.0,368.0,47104.0
DGFM,16,0.18,True,464.0,59392.0,0.1783017665147781,7680.0,983040.0,464.0,59392.0
DGFM,16,0.16,True,552.0,70656.0,0.1588948369026184,7680.0,983040.0,552.0,70656.0
DGFM,16,0.14,True,640.0,81920.0,0.1387593150138855,7680.0,983040.0,640.0,81920.0
DGFM,16,0.12,True,736.0,94208.0,0.11964101344347,7680.0,983040.0,736.0,94208.0
DGFM,16,0.1,True,848.0,108544.0,0.098909392952919,7680.0,983040.0,848.0,108544.0
DGFM,16,0.09,True,920.0,117760.0,0.0895670726895332,7680.0,983040.0,920.0,117760.0
DGFM,16,0.08,True,992.0,126976.0,0.0790063887834549,7680.0,983040.0,992.0,126976.0
DGFM,16,0.07,True,1064.0,136192.0,0.0699094161391258,7680.0,983040.0,1064.0,136192.0
DGFM,16,0.06,True,1160.0,148480.0,0.0585922524333,7680.0,983040.0,1160.0,148480.0
DGFM,16,0.05,True,1296.0,165888.0,0.0493479035794734,7680.0,983040.0,1296.0,165888.0
DGFM,16,0.04,True,1440.0,184320.0,0.039954874664545,7680.0,983040.0,1440.0,184320.0
DGFM,16,0.03,True,1592.0,203776.0,0.0299186985939741,7680.0,983040.0,1592.0,203776.0
DGFM,16,0.025,True,1760.0,225280.0,0.0245106555521488,7680.0,983040.0,1760.0,225280.0
DGFM,16,0.02,True,1896.0,242688.0,0.0195854902267456,7680.0,983040.0,1896.0,242688.0
DGFM,16,0.018,True,1960.0,250880.0,0.0177353024482727,7680.0,983040.0,1960.0,250880.0
DGFM,16,0.016,True,2088.0,267264.0,0.0159683134406805,7680.0,983040.0,2088.0,267264.0
DGFM,16,0.015,True,2216.0,283648.0,0.0149890985339879,7680.0,983040.0,2216.0,283648.0
DGFM,16,0.014,True,2296.0,293888.0,0.013870321214199,7680.0,983040.0,2296.0,293888.0
DGFM,16,0.013,True,2584.0,330752.0,0.0129712875932455,7680.0,983040.0,2584.0,330752.0
DGFM,16,0.012,True,2992.0,382976.0,0.0119041940197348,7680.0,983040.0,2992.0,382976.0
DGFM,16,0.0115,True,3192.0,408576.0,0.0114187905564904,7680.0,983040.0,3192.0,408576.0
DGFM,16,0.011,True,5256.0,672768.0,0.0107242669910192,7680.0,983040.0,5256.0,672768.0
DGFM,16,0.01075,True,5256.0,672768.0,0.0107242669910192,7680.0,983040.0,5256.0,672768.0
DGFM,16,0.0105,False,,,,7680.0,983040.0,7680.0,983040.0
DGFM,16,0.01025,False,,,,7680.0,983040.0,7680.0,983040.0
