method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,lr_or_eta,small_batch,large_batch,restart_period,restart_mixing_rounds,candidate_id,candidate_parameters,batch_size,epoch_length,domain_radius,theory_multiplier
DGFM+,DGFM+,240,240,8,x_bar,28.470229864120483,101,100101,200101,845318908,szo,130560,130560,16320,"[16320, 16320, 16320, 16320, 16320, 16320, 16320, 16320]",49152,480,480,0.7268127202987671,0.0105712572112679,0.1,0.001,16.0,128.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,288,288,8,x_bar,34.039172649383545,101,100101,200101,845318908,szo,156672,156672,19584,"[19584, 19584, 19584, 19584, 19584, 19584, 19584, 19584]",57344,576,576,0.7268179059028625,0.0121108219027519,0.1,0.001,16.0,128.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,336,336,8,x_bar,39.59366416931152,101,100101,200101,845318908,szo,182784,182784,22848,"[22848, 22848, 22848, 22848, 22848, 22848, 22848, 22848]",65536,672,672,0.7268129587173462,0.0107996258884668,0.1,0.001,16.0,128.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,384,384,8,x_bar,45.18990731239319,101,100101,200101,845318908,szo,208896,208896,26112,"[26112, 26112, 26112, 26112, 26112, 26112, 26112, 26112]",73728,768,768,0.7268176674842834,0.0110440533608198,0.1,0.001,16.0,128.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,432,432,8,x_bar,50.77533721923828,101,100101,200101,845318908,szo,235008,235008,29376,"[29376, 29376, 29376, 29376, 29376, 29376, 29376, 29376]",81920,864,864,0.7268120646476746,0.0113437045365571,0.1,0.001,16.0,128.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,480,480,8,x_bar,56.49265122413635,101,100101,200101,845318908,szo,261120,261120,32640,"[32640, 32640, 32640, 32640, 32640, 32640, 32640, 32640]",90112,960,960,0.7268227934837341,0.0103729525581002,0.1,0.001,16.0,128.0,48.0,1.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-1__restart_period-48__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 16}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.4871535301208496,100,100100,200100,1225827990,szo,2048,2048,256,"[256, 256, 256, 256, 256, 256, 256, 256]",8192,4,4,0.7314548492431641,0.0098370676860213,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,48,48,8,x_bar,5.89434027671814,100,100100,200100,1225827990,szo,27648,27648,3456,"[3456, 3456, 3456, 3456, 3456, 3456, 3456, 3456]",16384,100,100,0.7314916253089905,0.0113259451463818,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,96,96,8,x_bar,11.762123346328735,100,100100,200100,1225827990,szo,55296,55296,6912,"[6912, 6912, 6912, 6912, 6912, 6912, 6912, 6912]",24576,200,200,0.7315105199813843,0.0109049892053008,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,144,144,8,x_bar,17.65066385269165,100,100100,200100,1225827990,szo,82944,82944,10368,"[10368, 10368, 10368, 10368, 10368, 10368, 10368, 10368]",32768,300,300,0.7315223813056946,0.0101245120167732,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,192,192,8,x_bar,23.604487657547,100,100100,200100,1225827990,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",40960,400,400,0.7315377593040466,0.0108828926458954,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,240,240,8,x_bar,29.543665885925293,100,100100,200100,1225827990,szo,138240,138240,17280,"[17280, 17280, 17280, 17280, 17280, 17280, 17280, 17280]",49152,500,500,0.731549859046936,0.0105417342856526,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,288,288,8,x_bar,35.45005393028259,100,100100,200100,1225827990,szo,165888,165888,20736,"[20736, 20736, 20736, 20736, 20736, 20736, 20736, 20736]",57344,600,600,0.7315536141395569,0.0101098651066422,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,336,336,8,x_bar,41.32984399795532,100,100100,200100,1225827990,szo,193536,193536,24192,"[24192, 24192, 24192, 24192, 24192, 24192, 24192, 24192]",65536,700,700,0.7315661311149597,0.0109444418922066,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,384,384,8,x_bar,47.18805527687073,100,100100,200100,1225827990,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",73728,800,800,0.7315745949745178,0.0106862634420394,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,432,432,8,x_bar,53.06571984291077,100,100100,200100,1225827990,szo,248832,248832,31104,"[31104, 31104, 31104, 31104, 31104, 31104, 31104, 31104]",81920,900,900,0.731575071811676,0.0102564301341772,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,480,480,8,x_bar,59.010674715042114,100,100100,200100,1225827990,szo,276480,276480,34560,"[34560, 34560, 34560, 34560, 34560, 34560, 34560, 34560]",90112,1000,1000,0.731573224067688,0.0100859338417649,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.5013618469238281,101,100101,200101,845318908,szo,2048,2048,256,"[256, 256, 256, 256, 256, 256, 256, 256]",8192,4,4,0.7267054319381714,0.0103661585599184,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,48,48,8,x_bar,6.007020950317383,101,100101,200101,845318908,szo,27648,27648,3456,"[3456, 3456, 3456, 3456, 3456, 3456, 3456, 3456]",16384,100,100,0.7267540693283081,0.0101699102669954,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,96,96,8,x_bar,12.142198324203491,101,100101,200101,845318908,szo,55296,55296,6912,"[6912, 6912, 6912, 6912, 6912, 6912, 6912, 6912]",24576,200,200,0.726762592792511,0.0113949347287416,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,144,144,8,x_bar,18.16717267036438,101,100101,200101,845318908,szo,82944,82944,10368,"[10368, 10368, 10368, 10368, 10368, 10368, 10368, 10368]",32768,300,300,0.7267650961875916,0.0118863172829151,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,192,192,8,x_bar,24.085527658462524,101,100101,200101,845318908,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",40960,400,400,0.7267748713493347,0.0115642305463552,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,240,240,8,x_bar,30.06112098693848,101,100101,200101,845318908,szo,138240,138240,17280,"[17280, 17280, 17280, 17280, 17280, 17280, 17280, 17280]",49152,500,500,0.7267744541168213,0.0105836112052202,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,288,288,8,x_bar,36.0622775554657,101,100101,200101,845318908,szo,165888,165888,20736,"[20736, 20736, 20736, 20736, 20736, 20736, 20736, 20736]",57344,600,600,0.7267727255821228,0.0119682317599654,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,336,336,8,x_bar,42.07709193229675,101,100101,200101,845318908,szo,193536,193536,24192,"[24192, 24192, 24192, 24192, 24192, 24192, 24192, 24192]",65536,700,700,0.7267734408378601,0.0107835009694099,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,384,384,8,x_bar,47.97638297080994,101,100101,200101,845318908,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",73728,800,800,0.7267836928367615,0.0109552107751369,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,432,432,8,x_bar,54.00616264343262,101,100101,200101,845318908,szo,248832,248832,31104,"[31104, 31104, 31104, 31104, 31104, 31104, 31104, 31104]",81920,900,900,0.7267959713935852,0.011564802378416,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM+,DGFM+,480,480,8,x_bar,59.964003562927246,101,100101,200101,845318908,szo,276480,276480,34560,"[34560, 34560, 34560, 34560, 34560, 34560, 34560, 34560]",90112,1000,1000,0.7268091440200806,0.0103706866502761,0.1,0.001,16.0,128.0,24.0,3.0,DGFMplus__eta-0p001__large_batch-128__restart_mixing_rounds-3__restart_period-24__small_batch-16,"{""eta"": 0.001, ""large_batch"": 128, ""restart_mixing_rounds"": 3, ""restart_period"": 24, ""small_batch"": 16}",,,,
DGFM,DGFM,1,1,8,x_bar,0.0747377872467041,100,100100,200100,1955363566,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7314934730529785,0.009843872860074,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3613886833190918,100,100100,200100,1955363566,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7317847609519958,0.011552938260138,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.6498088836669922,100,100100,200100,1955363566,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7318910956382751,0.0114078819751739,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.937363624572754,100,100100,200100,1955363566,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7320020794868469,0.0113290129229426,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.2266619205474854,100,100100,200100,1955363566,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7322356104850769,0.0123026231303811,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.517939567565918,100,100100,200100,1955363566,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7322951555252075,0.0120910638943314,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.8203692436218264,100,100100,200100,1955363566,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7323675155639648,0.0120928967371582,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.115910053253174,100,100100,200100,1955363566,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7324331998825073,0.0124756935983896,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.41991662979126,100,100100,200100,1955363566,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7324925661087036,0.0125921219587326,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.720833539962769,100,100100,200100,1955363566,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7325589060783386,0.0124832298606634,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,3.023411273956299,100,100100,200100,1955363566,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7325478792190552,0.0115757873281836,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,1,1,8,x_bar,0.070059061050415,101,100101,200101,1563543781,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7267307639122009,0.010353771969676,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3547732830047607,101,100101,200101,1563543781,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7270045876502991,0.010456926189363,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.642570972442627,101,100101,200101,1563543781,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7271865010261536,0.0122544355690479,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.9333841800689696,101,100101,200101,1563543781,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7272875905036926,0.0127271767705678,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.2281177043914795,101,100101,200101,1563543781,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7273739576339722,0.0125696724280714,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.5231890678405762,101,100101,200101,1563543781,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7274681329727173,0.012460951693356,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.821934938430786,101,100101,200101,1563543781,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7275158762931824,0.0137107009068131,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.111105442047119,101,100101,200101,1563543781,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7275716662406921,0.0122180972248315,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.401378631591797,101,100101,200101,1563543781,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7275784015655518,0.0130047537386417,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.6964261531829834,101,100101,200101,1563543781,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7276204824447632,0.0138654001057147,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,2.98892593383789,101,100101,200101,1563543781,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7276148796081543,0.0124220643192529,0.1,0.003,,,,,DGFM__eta-0p003,"{""eta"": 0.003}",1.0,,,
DGFM,DGFM,1,1,8,x_bar,0.0762789249420166,100,100100,200100,1955363566,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7315863370895386,0.0098866373300552,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3663251399993896,100,100100,200100,1955363566,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7325311303138733,0.0129561964422464,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.6648457050323486,100,100100,200100,1955363566,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7329034805297852,0.0130545096471905,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.9650313854217528,100,100100,200100,1955363566,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7332853674888611,0.0130892321467399,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.2631971836090088,100,100100,200100,1955363566,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7340213060379028,0.0140738636255264,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.566025972366333,100,100100,200100,1955363566,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7341921925544739,0.0137370349839329,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.861477613449097,100,100100,200100,1955363566,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7344750761985779,0.014097187668085,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.1595335006713867,100,100100,200100,1955363566,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7347074747085571,0.0142355253919959,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.460781574249268,100,100100,200100,1955363566,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7349482178688049,0.0140561927109956,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.776845216751098,100,100100,200100,1955363566,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7351564168930054,0.01369459182024,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,3.0905137062072754,100,100100,200100,1955363566,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7351129055023193,0.0136220157146453,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,1,1,8,x_bar,0.0679471492767334,101,100101,200101,1563543781,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7267933487892151,0.0104100815951824,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3956189155578613,101,100101,200101,1563543781,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7277190685272217,0.0122008780017495,0.1,0.01,,,,,DGFM__eta-0p01,"{""eta"": 0.01}",1.0,,,
