formal_config_id,method,formal_seed,worker_count,parameters,iteration,depth,total_work,per_worker_work,eval_work,training_time,communication_time,evaluation_time,objective,stat_proxy
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",340,342,175104,21888,65536,11.462281227111816,1.442032352089882,0.31139200925827026,0.7293601036071777,0.00807810015976429
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",388,390,199680,24960,73728,13.07242925465107,1.6400023400783539,0.3542378544807434,0.7288241982460022,0.00751390028744936
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",436,438,224256,28032,81920,14.73276674747467,1.8007301837205887,0.39568179845809937,0.7284858226776123,0.007905326783657074
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",484,486,248832,31104,90112,16.30098606646061,2.0079379975795746,0.43481747806072235,0.7280995845794678,0.007454295177012682
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",532,534,273408,34176,98304,17.964057192206383,2.2015619575977325,0.4726279377937317,0.7276304364204407,0.007502798922359943
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",580,582,297984,37248,106496,19.691811993718147,2.377499148249626,0.5090568363666534,0.7273662090301514,0.007466458715498447
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",628,630,322560,40320,114688,21.31710009276867,2.5212985426187515,0.5486984848976135,0.7269734740257263,0.007569490931928158
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",676,678,347136,43392,122880,22.942869931459427,2.6956942975521088,0.5889654010534286,0.7265799641609192,0.00760444812476635
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",724,726,371712,46464,131072,24.55175395309925,2.8747542053461075,0.6270899623632431,0.7262329459190369,0.007803347893059254
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",772,774,396288,49536,139264,26.149246528744698,3.0395552217960358,0.6650276333093643,0.7259887456893921,0.007708911318331957
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",820,822,420864,52608,147456,27.735575824975967,3.2116947770118713,0.7040902972221375,0.7256022095680237,0.007938053458929062
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",868,870,445440,55680,155648,29.357849180698395,3.421153739094734,0.7398653030395508,0.7252201437950134,0.007886837236583233
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",916,918,470016,58752,163840,30.91216006875038,3.603465124964714,0.7787436693906784,0.7249280214309692,0.007528742775321007
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,1,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",960,962,492544,61568,172032,32.3582623898983,3.759432300925255,0.817580908536911,0.7247109413146973,0.007038578856736422
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",4,6,3072,384,8192,0.41047048568725586,0.048602521419525146,0.03662659227848053,0.7268866300582886,0.009914877824485302
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",52,54,27648,3456,16384,1.9365064352750778,0.21442200243473053,0.07328858971595764,0.7268475890159607,0.007968006655573845
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",100,102,52224,6528,24576,3.5236285775899887,0.4023860841989517,0.11182023584842682,0.7266638875007629,0.008295491337776184
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",148,150,76800,9600,32768,5.069333329796791,0.5598773807287216,0.14955870807170868,0.7263960242271423,0.007411646656692028
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",196,198,101376,12672,40960,6.65962715446949,0.7209863513708115,0.1872689574956894,0.7262420058250427,0.007681084796786308
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",244,246,125952,15744,49152,8.315971165895462,0.9370603561401367,0.22952371835708618,0.7261480093002319,0.007840550504624844
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",292,294,150528,18816,57344,9.772471219301224,1.1261359453201294,0.26993344724178314,0.7260045409202576,0.008319093845784664
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",340,342,175104,21888,65536,11.340823873877525,1.3140719681978226,0.3107088655233383,0.7258806228637695,0.00773861026391387
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",388,390,199680,24960,73728,12.96681272983551,1.4975554943084717,0.34957605600357056,0.7256466150283813,0.007619431708008051
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",436,438,224256,28032,81920,14.585239246487617,1.6486920714378357,0.38778357207775116,0.7256194949150085,0.007239429745823145
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",484,486,248832,31104,90112,16.169575586915016,1.8532021194696426,0.4259946048259735,0.7255217432975769,0.00711482809856534
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",532,534,273408,34176,98304,17.867689207196236,2.064708799123764,0.4607744365930557,0.7253291606903076,0.007166726049035788
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",580,582,297984,37248,106496,19.477155029773712,2.234197959303856,0.49767959117889404,0.7252597212791443,0.007593871559947729
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",628,630,322560,40320,114688,20.98921950161457,2.4653456062078476,0.5348089039325714,0.7251929640769958,0.007805086672306061
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",676,678,347136,43392,122880,22.517081528902054,2.625257194042206,0.5714454352855682,0.725016713142395,0.007259683683514595
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",724,726,371712,46464,131072,24.1638220846653,2.8099230229854584,0.6144604384899139,0.724883496761322,0.007561515551060438
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",772,774,396288,49536,139264,26.030681163072586,2.994855672121048,0.653057649731636,0.7247322797775269,0.008229055441915989
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",820,822,420864,52608,147456,27.780752271413803,3.156812772154808,0.703022912144661,0.724663257598877,0.00848161056637764
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",868,870,445440,55680,155648,29.5989853143692,3.344607412815094,0.7585596442222595,0.7244518399238586,0.007898211479187012
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",916,918,470016,58752,163840,31.261884421110153,3.5475456714630127,0.7953966856002808,0.7244724631309509,0.008381422609090805
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,2,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",960,962,492544,61568,172032,32.738431707024574,3.7110295444726944,0.8439915478229523,0.724289059638977,0.00788330752402544
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",4,6,3072,384,8192,0.44203396141529083,0.052026063203811646,0.04034392535686493,0.7233738303184509,0.010300619527697563
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",52,54,27648,3456,16384,2.0506599843502045,0.22461803257465363,0.07670667767524719,0.7230708599090576,0.007027472835034132
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",100,102,52224,6528,24576,3.6008418947458267,0.4085087478160858,0.11514589190483093,0.7226260900497437,0.007370529230684042
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",148,150,76800,9600,32768,5.172760456800461,0.5626371949911118,0.1525183767080307,0.7222914695739746,0.007193062454462051
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",196,198,101376,12672,40960,6.797692582011223,0.7329042255878448,0.19106434285640717,0.7217305302619934,0.007064038887619972
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",244,246,125952,15744,49152,8.319256246089935,0.9063317030668259,0.23254311084747314,0.7212803959846497,0.007882576435804367
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",292,294,150528,18816,57344,9.98081336915493,1.1053218841552734,0.26850540935993195,0.7208191752433777,0.007697899825870991
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",340,342,175104,21888,65536,11.499810576438904,1.3035750836133957,0.30359943211078644,0.7203735113143921,0.007223820313811302
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",388,390,199680,24960,73728,13.083077669143677,1.5068597495555878,0.3436589241027832,0.7200461626052856,0.007064223289489746
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",436,438,224256,28032,81920,14.73362348973751,1.723194107413292,0.3823572099208832,0.7196937203407288,0.006498698610812426
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",484,486,248832,31104,90112,16.366934925317764,1.909321904182434,0.42055483162403107,0.7194109559059143,0.006791471038013697
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",532,534,273408,34176,98304,17.960318833589554,2.07831309735775,0.45668967068195343,0.7191048264503479,0.007765832357108593
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",580,582,297984,37248,106496,19.480710983276367,2.2648900747299194,0.4955511838197708,0.7188597321510315,0.007261460646986961
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",628,630,322560,40320,114688,20.966922342777252,2.431276559829712,0.5348524749279022,0.7184982895851135,0.007076827809214592
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",676,678,347136,43392,122880,22.447050765156746,2.600466564297676,0.5727338790893555,0.7182741165161133,0.0075919777154922485
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",724,726,371712,46464,131072,23.87251451611519,2.76336170732975,0.6103437542915344,0.7179617285728455,0.006769001018255949
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",772,774,396288,49536,139264,25.391153559088707,2.9479469656944275,0.6466958820819855,0.7176170945167542,0.006897630635648966
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",820,822,420864,52608,147456,26.936852529644966,3.140530005097389,0.6823130548000336,0.7173002362251282,0.006951014045625925
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",868,870,445440,55680,155648,28.569754764437675,3.358461081981659,0.7234700322151184,0.7169694304466248,0.007308593485504389
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",916,918,470016,58752,163840,30.167817622423172,3.5480818152427673,0.7581339925527573,0.7166992425918579,0.007420181762427092
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,3,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",960,962,492544,61568,172032,31.619079157710075,3.69631165266037,0.7956247925758362,0.7163059115409851,0.007328330539166927
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",4,6,3072,384,8192,0.45143410563468933,0.05510061979293823,0.03912501037120819,0.7207707762718201,0.01078366581350565
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",52,54,27648,3456,16384,2.0202533900737762,0.23339584469795227,0.07694000005722046,0.7203259468078613,0.00796276330947876
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",100,102,52224,6528,24576,3.574913904070854,0.43511494994163513,0.11412793397903442,0.7199437618255615,0.0076577020809054375
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",148,150,76800,9600,32768,5.131972461938858,0.5938180387020111,0.15983687341213226,0.719670832157135,0.007842369377613068
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",196,198,101376,12672,40960,6.6643175929784775,0.7928756326436996,0.20195730030536652,0.7193041443824768,0.007538065779954195
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",244,246,125952,15744,49152,8.216781497001648,0.9827016592025757,0.2469700425863266,0.7190774083137512,0.00805748626589775
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",292,294,150528,18816,57344,9.827350571751595,1.1711002588272095,0.2848125100135803,0.7188735008239746,0.007920981384813786
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",340,342,175104,21888,65536,11.428174272179604,1.3518206179141998,0.32599949836730957,0.7186616659164429,0.008314013481140137
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",388,390,199680,24960,73728,12.95818917453289,1.5289608091115952,0.3671340197324753,0.7184070944786072,0.00852204579859972
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",436,438,224256,28032,81920,14.601907789707184,1.7300843596458435,0.4068324863910675,0.7182186245918274,0.008232680149376392
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",484,486,248832,31104,90112,16.22312155365944,1.9065645784139633,0.4441872239112854,0.7179843783378601,0.00759275583550334
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",532,534,273408,34176,98304,17.83370378613472,2.101642146706581,0.484719455242157,0.7178075909614563,0.007253187242895365
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",580,582,297984,37248,106496,19.516110718250275,2.2805595993995667,0.5214702188968658,0.7176271080970764,0.007201762404292822
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",628,630,322560,40320,114688,21.135901480913162,2.4491130113601685,0.5591002106666565,0.7173868417739868,0.007781086023896933
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",676,678,347136,43392,122880,22.709598436951637,2.615054711699486,0.5952215194702148,0.7172468304634094,0.00821707397699356
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",724,726,371712,46464,131072,24.257390037178993,2.819684535264969,0.6327307373285294,0.7169507741928101,0.007636318448930979
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",772,774,396288,49536,139264,25.83723057806492,3.0056381970643997,0.6693728864192963,0.7167706489562988,0.008083927445113659
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",820,822,420864,52608,147456,27.556644305586815,3.2132022231817245,0.7080412954092026,0.7165648341178894,0.007277225609868765
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",868,870,445440,55680,155648,29.11549438536167,3.385475754737854,0.7472379952669144,0.7163735628128052,0.007449197117239237
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8__rounds-960__frozen-bf7a41c99cdf,NOG-FO,4,8,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}",916,918,470016,58752,163840,30.80187352001667,3.5328123718500137,0.7947708517313004,0.7162045836448669,0.007871005684137344
