dataset,candidate_id,candidate_parameters,log_epsilon_score,log_epsilon_score_std,epsilon_25_mean,epsilon_50_mean,epsilon_75_mean,epsilon_100_mean,epsilon_100_std,final_depth_mean,final_work_mean,seed_count,rank
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em06__smooth_B-2,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3838.0,982528.0,5,171
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3840.0,983040.0,5,172
a9a,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3840.0,983040.0,5,173
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3840.0,983040.0,5,174
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0009__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 2}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,3840.0,983040.0,5,175
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,7678.0,982784.0,5,176
a9a,NOG-ZO__M-4__data_B_total-64__eta-0p0009__smooth_B-1,"{""M"": 4, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,7678.0,982784.0,5,177
a9a,NOG-ZO__M-4__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,7678.0,982784.0,5,178
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,7680.0,983040.0,5,179
a9a,NOG-ZO__M-2__data_B_total-64__eta-0p0009__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 1}",-1.0023790133102175,0.010653096057204898,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.36702199578285216,0.003925358702065216,7680.0,983040.0,5,180
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",-3.3519940237944548,0.12085947256220778,0.2946235179901123,0.0267457868903875,0.01529574990272518,0.01305165253579614,0.0036526968027446103,7680.0,983040.0,5,1
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",-3.3465531129356494,0.06926829630747279,0.3033664643764496,0.02563821971416466,0.01563442237675186,0.013081362284719861,0.0018886294662920574,7680.0,983040.0,5,2
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",-3.102266147450205,0.0670501571739819,0.29386690855026243,0.025308998301625203,0.02447086758911604,0.023804870620369838,0.008120682428989803,7680.0,983040.0,5,3
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 1}",-2.6281802534685887,0.045330029474420504,0.3033664643764496,0.20347613394260403,0.030160483345389323,0.014816848747432198,0.001985861491689005,7680.0,983040.0,5,4
ijcnn1,NOG-ZO__M-2__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",-2.0785210690562126,0.02607260103214298,0.3033664643764496,0.29656572341918946,0.16264523863792418,0.01688233427703378,0.0023590743714494125,7680.0,983040.0,5,5
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",-2.064685114998496,0.01920673611823192,0.3033664643764496,0.2993195116519928,0.15997531116008756,0.0178866114467382,0.0015753918476888538,3840.0,983040.0,5,6
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",-2.064685114998496,0.01920673611823192,0.3033664643764496,0.2993195116519928,0.15997531116008756,0.0178866114467382,0.0015753918476888538,3840.0,983040.0,5,7
ijcnn1,NOG-ZO__M-2__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",-2.0293278157390517,0.018974932368734154,0.3033664643764496,0.28103787302970884,0.1365586251020431,0.025705086067318878,0.002126357959233392,7680.0,983040.0,5,8
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 1}",-1.9715678653164361,0.021371738609429106,0.3033664643764496,0.28849819898605344,0.14176759719848628,0.030389885604381515,0.002572319557843579,3840.0,983040.0,5,9
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 2}",-1.9715678653164361,0.021371738609429106,0.3033664643764496,0.28849819898605344,0.14176759719848628,0.030389885604381515,0.002572319557843579,3840.0,983040.0,5,10
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",-1.969924050544457,0.011706666690391526,0.3033664643764496,0.2919658899307251,0.1408350586891174,0.030347210168838477,0.0005800977644360058,3840.0,983040.0,5,11
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",-1.969924050544457,0.011706666690391526,0.3033664643764496,0.2919658899307251,0.1408350586891174,0.030347210168838477,0.0005800977644360058,3840.0,983040.0,5,12
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p001__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 1}",-1.5767390038198563,0.0179436868524331,0.3033664643764496,0.3033664643764496,0.20668959319591518,0.09596730470657347,0.00463586151859884,3840.0,983040.0,5,13
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 2}",-1.5767390038198563,0.0179436868524331,0.3033664643764496,0.3033664643764496,0.20668959319591518,0.09596730470657347,0.00463586151859884,3840.0,983040.0,5,14
ijcnn1,NOG-ZO__M-2__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",-1.5428029748764729,0.019268994295976033,0.3033664643764496,0.3033664643764496,0.2081581890583038,0.1091883152723312,0.006102543261335274,7680.0,983040.0,5,15
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p003__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.003, ""smooth_B"": 1}",-1.3180031665077,0.010059586705700299,0.3033664643764496,0.3033664643764496,0.28780754208564757,0.1938460916280746,0.0035721238647871455,7680.0,983040.0,5,16
ijcnn1,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",-1.2266256098572403,0.007803996142740037,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2650225520133972,0.002577957385986139,3840.0,983040.0,5,17
ijcnn1,NOG-ZO__M-2__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",-1.2266256098572403,0.007803996142740037,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2650225520133972,0.002577957385986139,3840.0,983040.0,5,18
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p0001__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 2}",-1.2249440989485958,0.00832084877428531,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.26681376695632936,0.002911262232830137,1920.0,983040.0,5,19
ijcnn1,NOG-ZO__M-1__data_B_total-256__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 1}",-1.2249440989485958,0.00832084877428531,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.26681376695632936,0.002911262232830137,1920.0,983040.0,5,20
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 4}",-1.2249440989485958,0.00832084877428531,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.26681376695632936,0.002911262232830137,1920.0,983040.0,5,21
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",-1.2190243690041096,0.008107145874500296,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.273203182220459,0.002499895959374359,1920.0,983040.0,5,22
ijcnn1,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",-1.2190243690041096,0.008107145874500296,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.273203182220459,0.002499895959374359,1920.0,983040.0,5,23
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 4}",-1.2190243690041096,0.008107145874500296,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.273203182220459,0.002499895959374359,1920.0,983040.0,5,24
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",-1.2182096880642326,0.008027624009219693,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2740966737270355,0.002737994083205162,1920.0,983040.0,5,25
ijcnn1,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 1}",-1.2182096880642326,0.008027624009219693,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2740966737270355,0.002737994083205162,1920.0,983040.0,5,26
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 4}",-1.2182096880642326,0.008027624009219693,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2740966737270355,0.002737994083205162,1920.0,983040.0,5,27
ijcnn1,NOG-ZO__M-2__data_B_total-128__eta-0p0001__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0001, ""smooth_B"": 1}",-1.2175714917375529,0.007860500778142463,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.27479379177093505,0.00226855136722253,3840.0,983040.0,5,28
ijcnn1,NOG-ZO__M-2__data_B_total-64__eta-0p0001__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 2}",-1.2175714917375529,0.007860500778142463,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.27479379177093505,0.00226855136722253,3840.0,983040.0,5,29
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p003__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.003, ""smooth_B"": 1}",-1.2159063633777525,0.0062022854895714295,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2766330659389496,0.002681951876291819,3840.0,983040.0,5,30
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p003__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.003, ""smooth_B"": 2}",-1.2159063633777525,0.0062022854895714295,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2766330659389496,0.002681951876291819,3840.0,983040.0,5,31
ijcnn1,NOG-ZO__M-4__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 4, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",-1.2143277628498617,0.008469066996913256,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.2783859372138977,0.0027744596533954852,7678.0,982784.0,5,32
ijcnn1,NOG-ZO__M-1__data_B_total-128__eta-0p001__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.001, ""smooth_B"": 2}",-1.1935535199285219,0.008396621314826894,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3025043964385986,0.0026215879391365436,1920.0,983040.0,5,33
ijcnn1,NOG-ZO__M-1__data_B_total-256__eta-0p001__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.001, ""smooth_B"": 1}",-1.1935535199285219,0.008396621314826894,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3025043964385986,0.0026215879391365436,1920.0,983040.0,5,34
ijcnn1,NOG-ZO__M-1__data_B_total-64__eta-0p001__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.001, ""smooth_B"": 4}",-1.1935535199285219,0.008396621314826894,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3025043964385986,0.0026215879391365436,1920.0,983040.0,5,35
ijcnn1,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",-1.1933401181807752,0.00809984906243993,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3027603030204773,0.0022499397726263508,3840.0,983040.0,5,36
ijcnn1,NOG-ZO__M-2__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",-1.1933401181807752,0.00809984906243993,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3027603030204773,0.0022499397726263508,3840.0,983040.0,5,37
ijcnn1,NOG-ZO__M-4__data_B_total-256__eta-0p0001__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0001, ""smooth_B"": 8}",-1.1928414947478436,0.00833174011115583,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.0025243830572343985,238.0,974848.0,5,38
ijcnn1,NOG-ZO__M-4__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",-1.1928414947478436,0.00833174011115583,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.0025243830572343985,238.0,974848.0,5,39
ijcnn1,NOG-ZO__M-4__data_B_total-256__eta-0p001__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.001, ""smooth_B"": 8}",-1.1928414947478436,0.00833174011115583,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.0025243830572343985,238.0,974848.0,5,40
ijcnn1,NOG-ZO__M-4__data_B_total-256__eta-0p003__smooth_B-8,"{""M"": 4, ""data_B_total"": 256, ""eta"": 0.003, ""smooth_B"": 8}",-1.1928414947478436,0.00833174011115583,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.3033664643764496,0.0025243830572343985,238.0,974848.0,5,41
