candidate_id,method,epsilon,num_seeds,hit_count,hit_rate,full_hit,median_final_stat_proxy,parameters,median_depth,median_total_work,median_per_worker_work,median_training_time,pareto_frontier,selected,selection_status
NOG-FO__M-16__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.007528334856033325,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",66,8448,1056,3.377430036664009,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.007528334856033325,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",162,20736,2592,7.297996029257774,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.007528334856033325,"{""M"": 16, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",306,39168,4896,15.046089559793472,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.007423568516969681,"{""M"": 16, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",18,2304,288,1.005846917629242,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.007423568516969681,"{""M"": 16, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",66,8448,1056,2.7043369859457016,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.007423568516969681,"{""M"": 16, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",66,8448,1056,2.9198780357837677,False,False,full-hit
NOG-FO__M-16__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.007423568516969681,"{""M"": 16, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",162,20736,2592,7.119800612330437,True,True,full-hit
NOG-FO__M-16__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.007423568516969681,"{""M"": 16, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",306,39168,4896,13.040765032172203,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.008021426387131214,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",26,3328,416,2.4107068926095963,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.008021426387131214,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",26,3328,416,2.4107068926095963,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.008021426387131214,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",74,9472,1184,7.032903552055359,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.008021426387131214,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",314,40192,5024,24.698748394846916,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,3,2,0.6666666666666666,False,0.008021426387131214,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",242.0,30976.0,3872.0,16.8675282523036,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.007533704396337271,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",26,3328,416,1.2508965283632278,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.007533704396337271,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",26,3328,416,2.541495606303215,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.007533704396337271,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",74,9472,1184,4.145321682095528,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.007533704396337271,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",170,21760,2720,7.24890761077404,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.007533704396337271,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",314,40192,5024,13.668463006615639,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.0073133232071995735,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",26,3328,416,0.9548055976629257,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.0073133232071995735,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",74,9472,1184,2.452916383743286,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.0073133232071995735,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",122,15616,1952,4.094235867261887,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.0073133232071995735,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",218,27904,3488,8.969351470470428,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.0073133232071995735,"{""M"": 24, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",314,40192,5024,17.618027180433273,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.0072890170849859715,"{""M"": 24, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",26,3328,416,1.8579024970531464,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.0072890170849859715,"{""M"": 24, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",74,9472,1184,4.012557148933411,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.0072890170849859715,"{""M"": 24, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",122,15616,1952,9.651342242956161,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.0072890170849859715,"{""M"": 24, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",266,34048,4256,18.032948717474937,False,False,full-hit
NOG-FO__M-24__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,3,3,1.0,True,0.0072890170849859715,"{""M"": 24, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}",362,46336,5792,27.36766517162323,False,False,full-hit
