method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,test_accuracy,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,batch_size,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,comparison_method,dataset_key,ablation_stage,ablation_method
NOG-ZO,NOG,5857,5857,5857.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.1865190267562866,27.11662697792053,735,100735,200735,601621919,szo,749952,749952,93744,"[93744, 93744, 93744, 93744, 93744, 93744, 93744, 93744]",507904,5859,5859,0.4329084753990173,0.0296052116900682,0.002,0.7786308526992798,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,5953,5953,5953.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.0396229028701782,27.55586791038513,735,100735,200735,601621919,szo,762240,762240,95280,"[95280, 95280, 95280, 95280, 95280, 95280, 95280, 95280]",516096,5955,5955,0.4322295486927032,0.0291459988802671,0.002,0.7793065309524536,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6049,6049,6049.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.8229940533638,27.99468398094177,735,100735,200735,601621919,szo,774528,774528,96816,"[96816, 96816, 96816, 96816, 96816, 96816, 96816, 96816]",524288,6051,6051,0.4314512312412262,0.0253648422658443,0.002,0.7811799645423889,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6145,6145,6145.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.9601621031761168,28.44101047515869,735,100735,200735,601621919,szo,786816,786816,98352,"[98352, 98352, 98352, 98352, 98352, 98352, 98352, 98352]",532480,6147,6147,0.4307315647602081,0.0236530862748622,0.002,0.7830533385276794,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6241,6241,6241.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.0932023525238037,28.88017606735229,735,100735,200735,601621919,szo,799104,799104,99888,"[99888, 99888, 99888, 99888, 99888, 99888, 99888, 99888]",540672,6243,6243,0.4298697710037231,0.023829897865653,0.002,0.783913254737854,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6337,6337,6337.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.1682682037353516,29.31818389892578,735,100735,200735,601621919,szo,811392,811392,101424,"[101424, 101424, 101424, 101424, 101424, 101424, 101424, 101424]",548864,6339,6339,0.4291360378265381,0.023518243804574,0.002,0.7842203974723816,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6433,6433,6433.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.867485761642456,29.755642890930176,735,100735,200735,601621919,szo,823680,823680,102960,"[102960, 102960, 102960, 102960, 102960, 102960, 102960, 102960]",557056,6435,6435,0.4284518957138061,0.0260039195418357,0.002,0.7842203974723816,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6529,6529,6529.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.8148226141929626,30.191810846328732,735,100735,200735,601621919,szo,835968,835968,104496,"[104496, 104496, 104496, 104496, 104496, 104496, 104496, 104496]",565248,6531,6531,0.4277689158916473,0.0304785650223493,0.002,0.7842510938644409,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6625,6625,6625.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.8518173694610596,30.634870529174805,735,100735,200735,601621919,szo,848256,848256,106032,"[106032, 106032, 106032, 106032, 106032, 106032, 106032, 106032]",573440,6627,6627,0.4270229637622833,0.0324657745659351,0.002,0.7845889329910278,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6721,6721,6721.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.6907535791397095,31.073071479797363,735,100735,200735,601621919,szo,860544,860544,107568,"[107568, 107568, 107568, 107568, 107568, 107568, 107568, 107568]",581632,6723,6723,0.4263734221458435,0.0366617664694786,0.002,0.7849267721176147,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6817,6817,6817.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.794837474822998,31.51459646224976,735,100735,200735,601621919,szo,872832,872832,109104,"[109104, 109104, 109104, 109104, 109104, 109104, 109104, 109104]",589824,6819,6819,0.4252799153327942,0.0362004935741424,0.002,0.78575599193573,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,6913,6913,6913.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.8594731092453003,31.951313495635983,735,100735,200735,601621919,szo,885120,885120,110640,"[110640, 110640, 110640, 110640, 110640, 110640, 110640, 110640]",598016,6915,6915,0.4240306913852691,0.0338435731828212,0.002,0.7871994376182556,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7009,7009,7009.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.8397305607795715,32.39671587944031,735,100735,200735,601621919,szo,897408,897408,112176,"[112176, 112176, 112176, 112176, 112176, 112176, 112176, 112176]",606208,7011,7011,0.4228296279907226,0.0323485881090164,0.002,0.7887964248657227,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7105,7105,7105.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.94740629196167,32.84145760536194,735,100735,200735,601621919,szo,909696,909696,113712,"[113712, 113712, 113712, 113712, 113712, 113712, 113712, 113712]",614400,7107,7107,0.4217514395713806,0.0320745222270488,0.002,0.7903012633323669,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7201,7201,7201.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.0080987215042114,33.277459144592285,735,100735,200735,601621919,szo,921984,921984,115248,"[115248, 115248, 115248, 115248, 115248, 115248, 115248, 115248]",622592,7203,7203,0.4206730723381042,0.0319707058370113,0.002,0.7912840247154236,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7297,7297,7297.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.2275453805923462,33.71416091918945,735,100735,200735,601621919,szo,934272,934272,116784,"[116784, 116784, 116784, 116784, 116784, 116784, 116784, 116784]",630784,7299,7299,0.4197415113449096,0.0261104609817266,0.002,0.7940480709075928,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7393,7393,7393.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.915980875492096,34.15091133117676,735,100735,200735,601621919,szo,946560,946560,118320,"[118320, 118320, 118320, 118320, 118320, 118320, 118320, 118320]",638976,7395,7395,0.4191942512989044,0.0254278890788555,0.002,0.7947544455528259,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7489,7489,7489.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.055923342704773,34.596620082855225,735,100735,200735,601621919,szo,958848,958848,119856,"[119856, 119856, 119856, 119856, 119856, 119856, 119856, 119856]",647168,7491,7491,0.4185911118984222,0.0260298214852809,0.002,0.7957065105438232,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7585,7585,7585.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.7552608251571655,35.05031228065491,735,100735,200735,601621919,szo,971136,971136,121392,"[121392, 121392, 121392, 121392, 121392, 121392, 121392, 121392]",655360,7587,7587,0.417831152677536,0.0282561536878347,0.002,0.7964743375778198,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,7678,7678,7678.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.0267127752304075,35.4882287979126,735,100735,200735,601621919,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",663552,7680,7680,0.4170090556144714,0.0305807068943977,0.002,0.7971192598342896,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1,1,1.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.7436364889144895,0.0726838111877441,736,100736,200736,1404154562,szo,384,384,48,"[48, 48, 48, 48, 48, 48, 48, 48]",8192,3,3,1.0000007152557373,0.355000376701355,0.002,0.4388685822486877,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,97,97,97.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.4787464141845703,0.5160932540893555,736,100736,200736,1404154562,szo,12672,12672,1584,"[1584, 1584, 1584, 1584, 1584, 1584, 1584, 1584]",16384,99,99,0.9758045077323914,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,193,193,193.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.1308844089508057,0.9601569175720216,736,100736,200736,1404154562,szo,24960,24960,3120,"[3120, 3120, 3120, 3120, 3120, 3120, 3120, 3120]",24576,195,195,0.9458205699920654,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,289,289,289.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.495376467704773,1.4094014167785645,736,100736,200736,1404154562,szo,37248,37248,4656,"[4656, 4656, 4656, 4656, 4656, 4656, 4656, 4656]",32768,291,291,0.915009379386902,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,385,385,385.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.2689640522003174,1.8538548946380613,736,100736,200736,1404154562,szo,49536,49536,6192,"[6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192]",40960,387,387,0.8845154643058777,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,481,481,481.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.3005247116088867,2.2978110313415527,736,100736,200736,1404154562,szo,61824,61824,7728,"[7728, 7728, 7728, 7728, 7728, 7728, 7728, 7728]",49152,483,483,0.8540201187133789,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,577,577,577.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.2023106813430786,2.7427029609680176,736,100736,200736,1404154562,szo,74112,74112,9264,"[9264, 9264, 9264, 9264, 9264, 9264, 9264, 9264]",57344,579,579,0.8234946131706238,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,673,673,673.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.2736804485321045,3.186710834503174,736,100736,200736,1404154562,szo,86400,86400,10800,"[10800, 10800, 10800, 10800, 10800, 10800, 10800, 10800]",65536,675,675,0.7925927639007568,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,769,769,769.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.3003530502319336,3.6302568912506095,736,100736,200736,1404154562,szo,98688,98688,12336,"[12336, 12336, 12336, 12336, 12336, 12336, 12336, 12336]",73728,771,771,0.7622514367103577,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,865,865,865.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.5405023097991943,4.078951120376587,736,100736,200736,1404154562,szo,110976,110976,13872,"[13872, 13872, 13872, 13872, 13872, 13872, 13872, 13872]",81920,867,867,0.7318770885467529,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,961,961,961.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.5105822086334229,4.522710800170898,736,100736,200736,1404154562,szo,123264,123264,15408,"[15408, 15408, 15408, 15408, 15408, 15408, 15408, 15408]",90112,963,963,0.7011623382568359,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1057,1057,1057.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.0821795463562012,4.964318513870239,736,100736,200736,1404154562,szo,135552,135552,16944,"[16944, 16944, 16944, 16944, 16944, 16944, 16944, 16944]",98304,1059,1059,0.6705995202064514,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1153,1153,1153.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.3092854022979736,5.412317752838135,736,100736,200736,1404154562,szo,147840,147840,18480,"[18480, 18480, 18480, 18480, 18480, 18480, 18480, 18480]",106496,1155,1155,0.6397804021835327,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1249,1249,1249.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.3801064491271973,5.859586000442505,736,100736,200736,1404154562,szo,160128,160128,20016,"[20016, 20016, 20016, 20016, 20016, 20016, 20016, 20016]",114688,1251,1251,0.6093028783798218,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1345,1345,1345.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.6509305238723757,6.303313255310059,736,100736,200736,1404154562,szo,172416,172416,21552,"[21552, 21552, 21552, 21552, 21552, 21552, 21552, 21552]",122880,1347,1347,0.5788363218307495,0.355000376701355,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1441,1441,1441.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.396015763282776,6.746419668197632,736,100736,200736,1404154562,szo,184704,184704,23088,"[23088, 23088, 23088, 23088, 23088, 23088, 23088, 23088]",131072,1443,1443,0.5491347312927246,0.3406122326850891,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1537,1537,1537.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.3128145933151243,7.20145058631897,736,100736,200736,1404154562,szo,196992,196992,24624,"[24624, 24624, 24624, 24624, 24624, 24624, 24624, 24624]",139264,1539,1539,0.5222426056861877,0.2834509015083313,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1633,1633,1633.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.2998768091201782,7.647752046585083,736,100736,200736,1404154562,szo,209280,209280,26160,"[26160, 26160, 26160, 26160, 26160, 26160, 26160, 26160]",147456,1635,1635,0.5022290945053101,0.1962115317583084,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1729,1729,1729.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.9951253533363342,8.088939905166626,736,100736,200736,1404154562,szo,221568,221568,27696,"[27696, 27696, 27696, 27696, 27696, 27696, 27696, 27696]",155648,1731,1731,0.4898689687252044,0.1178486421704292,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1825,1825,1825.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.7818718552589417,8.537003517150879,736,100736,200736,1404154562,szo,233856,233856,29232,"[29232, 29232, 29232, 29232, 29232, 29232, 29232, 29232]",163840,1827,1827,0.4835050404071808,0.0626624450087547,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,1921,1921,1921.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.109003663063049,8.981005668640137,736,100736,200736,1404154562,szo,246144,246144,30768,"[30768, 30768, 30768, 30768, 30768, 30768, 30768, 30768]",172032,1923,1923,0.4805323481559753,0.0488089956343174,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,2017,2017,2017.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.040180206298828,9.422470808029177,736,100736,200736,1404154562,szo,258432,258432,32304,"[32304, 32304, 32304, 32304, 32304, 32304, 32304, 32304]",180224,2019,2019,0.4785068333148956,0.0514054521918296,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,2113,2113,2113.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.9278240203857422,9.868233919143677,736,100736,200736,1404154562,szo,270720,270720,33840,"[33840, 33840, 33840, 33840, 33840, 33840, 33840, 33840]",188416,2115,2115,0.4763084948062897,0.0515381097793579,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,2209,2209,2209.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.7644791007041931,10.313568592071531,736,100736,200736,1404154562,szo,283008,283008,35376,"[35376, 35376, 35376, 35376, 35376, 35376, 35376, 35376]",196608,2211,2211,0.4737670719623565,0.0451631508767604,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,2305,2305,2305.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.8099967241287231,10.76553726196289,736,100736,200736,1404154562,szo,295296,295296,36912,"[36912, 36912, 36912, 36912, 36912, 36912, 36912, 36912]",204800,2307,2307,0.4717463552951813,0.0389683805406093,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,2401,2401,2401.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,1.1082158088684082,11.21410083770752,736,100736,200736,1404154562,szo,307584,307584,38448,"[38448, 38448, 38448, 38448, 38448, 38448, 38448, 38448]",212992,2403,2403,0.4703594744205475,0.0343050770461559,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
NOG-ZO,NOG,2497,2497,2497.0,8,y_bar,0.002,0.002,0.001,1.0,9e-05,0.910385012626648,11.656719446182253,736,100736,200736,1404154562,szo,319872,319872,39984,"[39984, 39984, 39984, 39984, 39984, 39984, 39984, 39984]",221184,2499,2499,0.469133585691452,0.0341320261359214,0.002,0.7591904401779175,,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",7678,983040,a9a,,,,,,,,,,,,current_NOG-opt,a9a,formal,NOG-ZO
