dataset,method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,hit_epsilon,capped_depth,capped_work,stage
synthetic_maxsinl1,current_NOG-nonopt,727,0.01075,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.0105,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.01025,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.01,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.0095,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.009,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.008,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.007,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.006,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.005,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.004,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.003,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,727,0.002,False,,,0.02960195951,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.2,True,100,102400,0.1976659447,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.18,True,120,122880,0.1761680841,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.16,True,136,139264,0.1558525562,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.14,True,152,155648,0.1354311258,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.12,True,164,167936,0.1190353781,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.1,True,180,184320,0.09611812234,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.09,True,188,192512,0.08411498368,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.08,True,192,196608,0.07831458002,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.07,True,200,204800,0.0660180971,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.06,True,208,212992,0.05497774109,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.05,True,212,217088,0.04957253113,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.04,True,220,225280,0.0380910337,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.03,True,228,233472,0.02783744037,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.025,True,232,237568,0.02277003415,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.02,True,236,241664,0.01842266135,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.018,True,240,245760,0.01519751828,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.016,True,240,245760,0.01519751828,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.015,True,244,249856,0.01391628385,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.014,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.013,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.012,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.0115,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.011,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.01075,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.0105,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.01025,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.01,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.0095,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.009,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.008,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.007,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.006,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.005,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.004,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.003,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,728,0.002,False,,,0.02727304213,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.2,True,100,102400,0.1997874379,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.18,True,120,122880,0.1763591617,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.16,True,136,139264,0.1549787968,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.14,True,148,151552,0.1381623,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.12,True,164,167936,0.1150639728,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.1,True,176,180224,0.09673281759,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.09,True,184,188416,0.08452861011,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.08,True,188,192512,0.07770755142,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.07,True,196,200704,0.06650796533,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.06,True,200,204800,0.05970589817,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.05,True,208,212992,0.04836332425,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.04,True,216,221184,0.03649896011,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.03,True,224,229376,0.02612841129,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.025,True,228,233472,0.02094222791,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.02,True,232,237568,0.01665290073,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.018,True,232,237568,0.01665290073,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.016,True,236,241664,0.01400783937,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.015,True,236,241664,0.01400783937,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.014,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.013,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.012,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.0115,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.011,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.01075,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.0105,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.01025,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.01,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.0095,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.009,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.008,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.007,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.006,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.005,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.004,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.003,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,729,0.002,False,,,0.03280067444,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.2,True,100,102400,0.1991402656,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.18,True,120,122880,0.1762416065,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.16,True,136,139264,0.1555967778,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.14,True,148,151552,0.1382340044,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.12,True,164,167936,0.1161611229,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.1,True,176,180224,0.09749621898,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.09,True,184,188416,0.08563094586,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.08,True,188,192512,0.07961347699,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.07,True,196,200704,0.06690688431,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.06,True,204,208896,0.05565462261,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.05,True,208,212992,0.04989361018,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.04,True,216,221184,0.03747567162,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.03,True,224,229376,0.02700303122,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.025,True,228,233472,0.02171501145,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.02,True,232,237568,0.01778398454,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.018,True,232,237568,0.01778398454,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.016,True,236,241664,0.01475012861,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.015,True,236,241664,0.01475012861,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.014,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.013,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.012,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.0115,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.011,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.01075,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.0105,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.01025,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.01,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.0095,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.009,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.008,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.007,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.006,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.005,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.004,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.003,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,730,0.002,False,,,0.02911082283,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.2,True,100,102400,0.1985458881,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.18,True,120,122880,0.1764673293,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.16,True,136,139264,0.1554030627,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.14,True,148,151552,0.1391715258,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.12,True,164,167936,0.1160361916,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.1,True,176,180224,0.09859208763,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.09,True,184,188416,0.0863956362,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.08,True,192,196608,0.07401176542,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.07,True,196,200704,0.06821766496,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.06,True,204,208896,0.05689679831,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.05,True,212,217088,0.0454405807,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.04,True,220,225280,0.03484021127,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.03,True,224,229376,0.02934893593,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.025,True,228,233472,0.02497311495,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.02,True,236,241664,0.01719633676,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.018,True,236,241664,0.01719633676,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.016,True,240,245760,0.01524345484,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.015,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.014,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.013,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.012,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.0115,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.011,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.01075,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.0105,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.01025,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.01,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.0095,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.009,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.008,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.007,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.006,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.005,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.004,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.003,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,731,0.002,False,,,0.02970777638,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.2,True,100,102400,0.1979670376,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.18,True,116,118784,0.1799145341,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.16,True,132,135168,0.159398824,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.14,True,148,151552,0.1375868171,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.12,True,164,167936,0.1146792397,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.1,True,176,180224,0.09646829963,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.09,True,184,188416,0.08488110453,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.08,True,188,192512,0.07828449458,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.07,True,196,200704,0.06648922712,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.06,True,200,204800,0.05984739214,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.05,True,208,212992,0.04755098745,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.04,True,216,221184,0.03660203144,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.03,True,224,229376,0.0261306949,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.025,True,228,233472,0.02098955214,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.02,True,232,237568,0.01713052392,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.018,True,232,237568,0.01713052392,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.016,True,236,241664,0.01475071162,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.015,True,236,241664,0.01475071162,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.014,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.013,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.012,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.0115,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.011,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.01075,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.0105,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.01025,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.01,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.0095,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.009,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.008,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.007,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.006,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.005,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.004,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.003,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,732,0.002,False,,,0.03074693307,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.2,True,100,102400,0.1989426315,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.18,True,120,122880,0.1757859886,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.16,True,136,139264,0.1563023478,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.14,True,148,151552,0.1399876922,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.12,True,164,167936,0.1166106984,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.1,True,176,180224,0.09901897609,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.09,True,184,188416,0.08699648082,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.08,True,192,196608,0.07538050413,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.07,True,196,200704,0.06912434846,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.06,True,204,208896,0.05660329759,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.05,True,212,217088,0.04543887451,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.04,True,216,221184,0.03960827738,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.03,True,224,229376,0.02917658538,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.025,True,228,233472,0.0240809042,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.02,True,232,237568,0.01905295998,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.018,True,236,241664,0.01595197432,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.016,True,236,241664,0.01595197432,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.015,True,240,245760,0.01423187461,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.014,False,,,0.03176382929,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.013,False,,,0.03176382929,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.012,False,,,0.03176382929,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.0115,False,,,0.03176382929,960,983040,formal
synthetic_maxsinl1,current_NOG-nonopt,733,0.011,False,,,0.03176382929,960,983040,formal
